ENSG00000000003	TSPAN6
ENSG00000248968	AC012640.1
ENSG00000248988	AC093700.1
ENSG00000248994	AC126768.2
ENSG00000249007	AL691482.3
ENSG00000249014	HMGN2P4
ENSG00000249026	CTNNA1P1
ENSG00000249041	AC009567.1
ENSG00000249042	AC008771.1
ENSG00000249055	TBCAP3
ENSG00000249068	AC008417.1
ENSG00000249072	AC114801.3
ENSG00000249082	C5orf66-AS1
ENSG00000249087	ZNF436-AS1
ENSG00000249096	LINC02362
ENSG00000249100	AC008885.2
ENSG00000249115	HAUS5
ENSG00000249116	AC025183.1
ENSG00000249131	PSD2-AS1
ENSG00000249142	AC074134.1
ENSG00000249167	SEMA6A-AS2
ENSG00000249180	AC020900.1
ENSG00000249184	AC107074.1
ENSG00000249201	AC114291.1
ENSG00000249212	ATP1B1P1
ENSG00000249222	ATP5MGL
ENSG00000249231	CASC16
ENSG00000249242	TMEM150C
ENSG00000249249	AC010226.1
ENSG00000249252	AC098829.1
ENSG00000249267	LINC00939
ENSG00000249279	LINC02057
ENSG00000249306	LINC01411
ENSG00000249307	LINC01088
ENSG00000249348	UGDH-AS1
ENSG00000249353	NPM1P27
ENSG00000249364	AC112206.2
ENSG00000249375	CASC11
ENSG00000249395	CASC9
ENSG00000249437	NAIP
ENSG00000249453	AC092834.1
ENSG00000249459	ZNF286B
ENSG00000249464	LINC01091
ENSG00000249471	ZNF324B
ENSG00000249476	AC008467.1
ENSG00000249485	RBBP4P1
ENSG00000249492	AC114956.3
ENSG00000249510	AP003478.1
ENSG00000249526	AC008667.1
ENSG00000249565	SERBP1P5
ENSG00000249572	AC034231.1
ENSG00000249592	AC139887.2
ENSG00000249604	AC096564.2
ENSG00000249617	AC106872.7
ENSG00000249631	AC005699.1
ENSG00000249635	AC109361.1
ENSG00000249637	AC008438.1
ENSG00000249661	TNRC18P1
ENSG00000249669	CARMN
ENSG00000249673	NOP14-AS1
ENSG00000249679	AC106897.1
ENSG00000249684	AC106795.2
ENSG00000249690	AC110813.1
ENSG00000249695	AC026369.1
ENSG00000249700	SRD5A3-AS1
ENSG00000249709	ZNF564
ENSG00000249717	AC110760.2
ENSG00000249751	ECSCR
ENSG00000249780	AC093809.1
ENSG00000249806	AC139720.1
ENSG00000249846	LINC02021
ENSG00000249850	KRT18P31
ENSG00000249855	EEF1A1P19
ENSG00000249859	PVT1
ENSG00000249863	AC021106.1
ENSG00000249866	OR7E83P
ENSG00000249876	AC010285.2
ENSG00000249884	RNF103-CHMP3
ENSG00000249885	ARHGEF38-IT1
ENSG00000249898	MCPH1-AS1
ENSG00000249908	BRD9P2
ENSG00000249915	PDCD6
ENSG00000249916	AC119150.1
ENSG00000249936	RAC1P2
ENSG00000249948	GBA3
ENSG00000249992	TMEM158
ENSG00000249993	BFSP2-AS1
ENSG00000250001	AC027335.1
ENSG00000250012	AC079848.1
ENSG00000250037	AC091965.2
ENSG00000250048	LINC00603
ENSG00000250049	AC114316.2
ENSG00000250057	AC114781.2
ENSG00000250067	YJEFN3
ENSG00000250069	AC011379.1
ENSG00000250072	SH3TC2-DT
ENSG00000250073	AP000866.2
ENSG00000250081	AC025176.1
ENSG00000250101	AC106795.3
ENSG00000250126	AC116563.1
ENSG00000250127	LINC02108
ENSG00000250130	AC090519.1
ENSG00000250132	AC004803.1
ENSG00000250159	AC106791.1
ENSG00000250170	RASA2-IT1
ENSG00000250182	EEF1A1P13
ENSG00000250186	AC091180.3
ENSG00000250189	AC097504.1
ENSG00000250220	AC053527.1
ENSG00000250222	AC008443.5
ENSG00000250237	AC010273.2
ENSG00000250240	AC008840.1
ENSG00000250251	PKD1P6
ENSG00000250256	AC108112.1
ENSG00000250271	AC068647.2
ENSG00000250286	AC021491.2
ENSG00000250290	NCAPGP1
ENSG00000250295	RDH10-AS1
ENSG00000250299	MRPS31P4
ENSG00000250303	AP002884.1
ENSG00000250305	TRMT9B
ENSG00000250312	ZNF718
ENSG00000250317	SMIM20
ENSG00000250318	AC003072.1
ENSG00000250321	AC079140.2
ENSG00000250326	AC104596.1
ENSG00000250327	RPSAP70
ENSG00000250328	AC022101.1
ENSG00000250329	KDELC1P1
ENSG00000250332	AC010460.3
ENSG00000250337	PURPL
ENSG00000250339	CXCL1P1
ENSG00000250343	STK32A-AS1
ENSG00000250357	AC108935.1
ENSG00000250365	AL139353.2
ENSG00000250387	LINC02197
ENSG00000250410	AC112722.1
ENSG00000250412	KLHL2P1
ENSG00000250413	AC005674.1
ENSG00000250420	AACSP1
ENSG00000250427	LINC02148
ENSG00000250432	AC023794.4
ENSG00000250448	AC092335.1
ENSG00000250461	AC122718.1
ENSG00000250462	LRRC37BP1
ENSG00000250471	GMPSP1
ENSG00000250472	TRIM36-IT1
ENSG00000250479	CHCHD10
ENSG00000250485	EXOC7P1
ENSG00000250504	KRT18P51
ENSG00000250506	CDK3
ENSG00000250510	GPR162
ENSG00000250522	AC004066.2
ENSG00000250526	CCT6P2
ENSG00000250539	KRT8P33
ENSG00000250565	ATP6V1E2
ENSG00000250568	AC098591.2
ENSG00000250569	NTAN1P2
ENSG00000250571	GLI4
ENSG00000250603	AC068658.1
ENSG00000250608	AC010210.1
ENSG00000250616	AC012645.1
ENSG00000250619	AC021088.1
ENSG00000250622	AC093325.1
ENSG00000250643	AC083906.3
ENSG00000250644	AC068580.4
ENSG00000250654	AC023794.5
ENSG00000250658	AC097652.1
ENSG00000250687	AC146944.2
ENSG00000250698	AC131182.1
ENSG00000250714	AC100861.2
ENSG00000250722	SELENOP
ENSG00000250731	TPM3P6
ENSG00000250734	AL391335.1
ENSG00000250742	LINC02381
ENSG00000250746	AC105250.1
ENSG00000250762	Z99943.2
ENSG00000250786	SNHG18
ENSG00000250802	ZBED3-AS1
ENSG00000250803	AC010255.3
ENSG00000250822	LINC02111
ENSG00000250834	KRT18P54
ENSG00000250838	AC091133.2
ENSG00000250853	RNF138P1
ENSG00000250889	LINC01336
ENSG00000250899	AC125807.2
ENSG00000250900	AC008443.6
ENSG00000250903	GMDS-AS1
ENSG00000250917	AL035458.2
ENSG00000250938	AC108866.1
ENSG00000250942	ENPP7P11
ENSG00000250959	GLUD1P3
ENSG00000250982	GAPDHP35
ENSG00000250995	AL391280.1
ENSG00000250999	AC136604.3
ENSG00000251000	AC008592.3
ENSG00000251003	ZFPM2-AS1
ENSG00000251005	AC105758.1
ENSG00000251009	AC133961.1
ENSG00000251011	TMEM108-AS1
ENSG00000251015	SLC25A30-AS1
ENSG00000251022	THAP9-AS1
ENSG00000251023	AC114980.1
ENSG00000251026	LINC02163
ENSG00000251046	ZNF969P
ENSG00000251066	AC026700.1
ENSG00000251072	LMNB1-DT
ENSG00000251073	NUDT19P5
ENSG00000251095	AC097478.1
ENSG00000251107	PDCD5P2
ENSG00000251127	AC091173.1
ENSG00000251131	AC025171.3
ENSG00000251136	AF117829.1
ENSG00000251141	MRPS30-DT
ENSG00000251143	AP002490.1
ENSG00000251152	AC025539.1
ENSG00000251169	LINC01843
ENSG00000251179	TMEM92-AS1
ENSG00000251191	LINC00589
ENSG00000251192	ZNF674
ENSG00000251194	AL133330.1
ENSG00000251221	LINC01337
ENSG00000251239	AC004590.1
ENSG00000251247	ZNF345
ENSG00000251273	LINC02228
ENSG00000251279	SMIM15-AS1
ENSG00000251287	ALG1L2
ENSG00000251293	AC008574.1
ENSG00000251301	LINC02384
ENSG00000251307	AC026704.1
ENSG00000251322	SHANK3
ENSG00000251323	AP003086.1
ENSG00000251333	RTN3P1
ENSG00000251347	IRF5P1
ENSG00000251348	HSPD1P11
ENSG00000251350	LINC02475
ENSG00000251359	WWC2-AS2
ENSG00000251364	AC107884.1
ENSG00000251369	ZNF550
ENSG00000251373	AC092593.2
ENSG00000251381	LINC00958
ENSG00000251393	AC005280.1
ENSG00000251396	LINC01301
ENSG00000251400	ALDH7A1P1
ENSG00000251401	AC093729.1
ENSG00000251411	AC093827.3
ENSG00000251417	AC145285.2
ENSG00000251429	AC098679.2
ENSG00000251432	AC108062.1
ENSG00000251442	LINC01094
ENSG00000251445	AC021151.1
ENSG00000251447	AC107027.2
ENSG00000251455	AC092611.1
ENSG00000251456	AC113398.2
ENSG00000251468	AC135352.1
ENSG00000251474	RPL32P3
ENSG00000251485	AC068134.3
ENSG00000251493	FOXD1
ENSG00000251521	IMPA1P1
ENSG00000251533	LINC00605
ENSG00000251535	AC079140.4
ENSG00000251537	AC005324.3
ENSG00000251550	AC091133.4
ENSG00000251562	MALAT1
ENSG00000251580	LINC02482
ENSG00000251595	ABCA11P
ENSG00000251600	AC139713.2
ENSG00000251602	AL928654.1
ENSG00000251603	AC092611.2
ENSG00000251611	FAM160A1-DT
ENSG00000251615	AC104825.1
ENSG00000251634	AC145138.1
ENSG00000251637	AP003716.1
ENSG00000251642	AC098680.1
ENSG00000251661	AC136475.1
ENSG00000251665	AC005920.3
ENSG00000251666	ZNF346-IT1
ENSG00000251667	BRCC3P1
ENSG00000251669	FAM86EP
ENSG00000251682	AC122718.2
ENSG00000251728	RF00019_346
ENSG00000251748	RNU4ATAC11P
ENSG00000251804	RNU6-1294P
ENSG00000251819	RNU6-322P
ENSG00000251867	AC009812.1
ENSG00000251869	SCARNA23
ENSG00000251884	RNA5SP288
ENSG00000251898	SCARNA11
ENSG00000251985	RNU6-1161P
ENSG00000251988	RNU4ATAC18P
ENSG00000251994	RNU2-27P
ENSG00000252010	SCARNA5
ENSG00000252050	RF00322_14
ENSG00000252060	RNA5SP464
ENSG00000252062	RNU6-469P
ENSG00000252103	RNU6-917P
ENSG00000252122	RF00598_2
ENSG00000252128	RF00086
ENSG00000252130	RNU6-1045P
ENSG00000252135	RNVU1-2
ENSG00000252206	RNU7-40P
ENSG00000252211	RNA5SP473
ENSG00000252213	SNORA74D
ENSG00000252236	RF00568_2
ENSG00000252274	RF00422_2
ENSG00000252311	RNU1-103P
ENSG00000252316	RNY4
ENSG00000252361	RNU6-118P
ENSG00000252376	RNA5SP395
ENSG00000252456	RNA5SP434
ENSG00000252461	RF00416_5
ENSG00000252464	RN7SKP70
ENSG00000252473	RF00272_3
ENSG00000252494	RNU6-126P
ENSG00000252498	RNU6-1016P
ENSG00000252503	RNU6-531P
ENSG00000252514	RNU7-53P
ENSG00000252516	RNA5SP82
ENSG00000252577	SCARNA20
ENSG00000252640	RF01233_5
ENSG00000252643	RNU6-1136P
ENSG00000252652	RF00019_456
ENSG00000252674	RNA5SP102
ENSG00000252690	AC105339.2
ENSG00000252711	RN7SKP116
ENSG00000252712	SCARNA14
ENSG00000252713	RNU6-1198P
ENSG00000252759	RF00019_121
ENSG00000252826	RNU1-92P
ENSG00000252835	SCARNA21
ENSG00000252874	RF00019_458
ENSG00000252965	RF00019_164
ENSG00000253016	RF00019_522
ENSG00000253043	RNU7-181P
ENSG00000253054	RNU7-77P
ENSG00000253058	RNA5SP437
ENSG00000253092	RF01241
ENSG00000253106	AC090198.1
ENSG00000253133	AC009630.1
ENSG00000253159	PCDHGA12
ENSG00000253161	LINC01605
ENSG00000253172	AC008378.1
ENSG00000253180	AC104986.1
ENSG00000253187	HOXA10-AS
ENSG00000253190	AC084082.1
ENSG00000253200	AC037459.3
ENSG00000253210	AC040970.1
ENSG00000253218	KLF3P1
ENSG00000253227	AC090192.2
ENSG00000253251	AC008560.1
ENSG00000253256	AC134043.1
ENSG00000253276	CCDC71L
ENSG00000253284	AC092828.1
ENSG00000253288	AC046195.1
ENSG00000253293	HOXA10
ENSG00000253297	AC008627.1
ENSG00000253300	AC018541.1
ENSG00000253305	PCDHGB6
ENSG00000253308	AC004080.1
ENSG00000253313	C1orf210
ENSG00000253320	AZIN1-AS1
ENSG00000253327	RAD21-AS1
ENSG00000253334	AC132219.1
ENSG00000253348	AC008514.1
ENSG00000253352	TUG1
ENSG00000253361	AC069120.1
ENSG00000253368	TRNP1
ENSG00000253372	AC016405.1
ENSG00000253374	AC023644.1
ENSG00000253389	AC113133.1
ENSG00000253392	AC119403.1
ENSG00000253399	AC078852.1
ENSG00000253404	AC034243.1
ENSG00000253405	EVX1-AS
ENSG00000253408	AC083973.1
ENSG00000253414	AC124067.2
ENSG00000253417	LINC02159
ENSG00000253423	AC090132.1
ENSG00000253426	AC022784.3
ENSG00000253428	LINC01942
ENSG00000253430	AC011726.2
ENSG00000253438	PCAT1
ENSG00000253439	CDC42P5
ENSG00000253449	AC025437.3
ENSG00000253457	SMIM18
ENSG00000253463	HMGB1P19
ENSG00000253475	AC103769.1
ENSG00000253476	AC091185.1
ENSG00000253490	LINC02099
ENSG00000253497	IGKV1-13
ENSG00000253505	AC103957.1
ENSG00000253508	AC004080.2
ENSG00000253513	AC009908.1
ENSG00000253516	HMGB1P41
ENSG00000253535	AC120193.1
ENSG00000253540	FAM86HP
ENSG00000253552	HOXA-AS2
ENSG00000253558	AC024568.1
ENSG00000253559	OSGEPL1-AS1
ENSG00000253582	AC090579.1
ENSG00000253598	SLC10A5
ENSG00000253626	EIF5AL1
ENSG00000253632	AC084026.2
ENSG00000253633	AP002852.1
ENSG00000253641	AC104964.1
ENSG00000253645	AC108863.1
ENSG00000253669	GASAL1
ENSG00000253683	AC027309.2
ENSG00000253696	KBTBD11-OT1_2
ENSG00000253704	AC023632.2
ENSG00000253710	ALG11
ENSG00000253712	AC022274.1
ENSG00000253716	MINCR
ENSG00000253719	ATXN7L3B
ENSG00000253722	AC010834.1
ENSG00000253729	PRKDC
ENSG00000253738	OTUD6B-AS1
ENSG00000253739	RNU6-323P
ENSG00000253746	AC091182.2
ENSG00000253755	IGHGP
ENSG00000253764	AC019257.1
ENSG00000253771	TPTE2P1
ENSG00000253773	C8orf37-AS1
ENSG00000253785	AC008429.2
ENSG00000253797	UTP14C
ENSG00000253816	AC138866.1
ENSG00000253817	AC120036.2
ENSG00000253833	AC022868.1
ENSG00000253844	AC064807.2
ENSG00000253846	PCDHGA10
ENSG00000253848	AC010834.2
ENSG00000253865	AC131025.1
ENSG00000253878	AC087752.3
ENSG00000253886	AC026688.1
ENSG00000253891	AC023202.1
ENSG00000253919	THAP12P7
ENSG00000253930	TNFRSF10A-AS1
ENSG00000253944	AC027117.2
ENSG00000253948	AC104986.2
ENSG00000253954	HMGN1P38
ENSG00000253958	CLDN23
ENSG00000253965	AC008438.2
ENSG00000253978	AC008637.1
ENSG00000253981	ALG1L13P
ENSG00000253982	AC100810.1
ENSG00000253988	AC079015.1
ENSG00000253998	IGKV2-29
ENSG00000254003	AC003991.2
ENSG00000254004	ZNF260
ENSG00000254008	LINC00051
ENSG00000254027	AC009902.2
ENSG00000254028	AC083843.2
ENSG00000254043	AC011632.2
ENSG00000254048	AC105150.1
ENSG00000254067	AC123767.1
ENSG00000254087	LYN
ENSG00000254093	PINX1
ENSG00000254098	IGKV2-26
ENSG00000254109	RBPMS-AS1
ENSG00000254122	PCDHGB7
ENSG00000254126	CD8B2
ENSG00000254143	AC022733.2
ENSG00000254153	AC103957.2
ENSG00000254154	CRYZL2P-SEC16B
ENSG00000254165	AC090739.1
ENSG00000254166	CASC19
ENSG00000254170	AC008802.1
ENSG00000254186	AC113414.1
ENSG00000254206	NPIPB11
ENSG00000254208	AC011773.1
ENSG00000254211	LINC01485
ENSG00000254224	AP003465.1
ENSG00000254231	AC103760.1
ENSG00000254233	LINC02365
ENSG00000254270	ERHP1
ENSG00000254285	KRT8P3
ENSG00000254290	AC124067.4
ENSG00000254306	AC137579.2
ENSG00000254325	AC018607.1
ENSG00000254343	AC091563.1
ENSG00000254363	AC011379.2
ENSG00000254367	AC087269.1
ENSG00000254369	HOXA-AS3
ENSG00000254387	MYL12AP1
ENSG00000254389	RHPN1-AS1
ENSG00000254391	AC011363.1
ENSG00000254395	IGHV4-55
ENSG00000254397	AC132192.1
ENSG00000254402	LRRC24
ENSG00000254413	CHKB-CPT1B
ENSG00000254422	AP000942.2
ENSG00000254450	ALG9-IT1
ENSG00000254452	AP001107.2
ENSG00000254461	AP001107.4
ENSG00000254463	PPIAP41
ENSG00000254469	AP002495.1
ENSG00000254470	AP5B1
ENSG00000254473	AL354920.1
ENSG00000254477	AP000640.1
ENSG00000254480	AC015689.1
ENSG00000254484	AP002336.1
ENSG00000254485	AC026191.1
ENSG00000254503	AC010319.1
ENSG00000254505	CHMP4A
ENSG00000254515	AP001124.1
ENSG00000254521	SIGLEC12
ENSG00000254522	AP001767.1
ENSG00000254528	AP000757.1
ENSG00000254531	AP001816.1
ENSG00000254535	PABPC4L
ENSG00000254542	NAV2-AS3
ENSG00000254548	AC105219.2
ENSG00000254551	AP000873.3
ENSG00000254554	AC080023.1
ENSG00000254559	AC069287.2
ENSG00000254560	BBOX1-AS1
ENSG00000254577	AC087276.1
ENSG00000254595	AC084337.1
ENSG00000254598	CSNK2A3
ENSG00000254610	AC004923.1
ENSG00000254612	AP001000.1
ENSG00000254614	AP003068.2
ENSG00000254615	AC027031.2
ENSG00000254635	WAC-AS1
ENSG00000254662	AP000781.1
ENSG00000254670	AC084859.1
ENSG00000254671	STT3A-AS1
ENSG00000254675	AP003032.1
ENSG00000254676	AP000873.4
ENSG00000254678	AP005018.1
ENSG00000254682	AP002387.2
ENSG00000254685	FPGT
ENSG00000254694	AP001893.1
ENSG00000254695	AC087379.2
ENSG00000254708	AL139174.1
ENSG00000254709	IGLL5
ENSG00000254718	AL157756.1
ENSG00000254721	AP000879.1
ENSG00000254726	MEX3A
ENSG00000254732	AP001931.1
ENSG00000254748	HNRNPCP8
ENSG00000254777	AC022182.1
ENSG00000254780	AC023232.1
ENSG00000254783	AP003084.1
ENSG00000254791	FAR1-IT1
ENSG00000254802	AC022182.2
ENSG00000254815	AP006284.1
ENSG00000254826	AP001922.3
ENSG00000254827	SLC22A18AS
ENSG00000254829	AP003032.2
ENSG00000254837	AP001372.2
ENSG00000254838	GVINP1
ENSG00000254842	LINC02551
ENSG00000254843	XIAPP2
ENSG00000254851	AP005018.2
ENSG00000254854	AP003390.1
ENSG00000254858	MPV17L2
ENSG00000254860	TMEM9B-AS1
ENSG00000254869	AC068389.2
ENSG00000254872	AC139749.1
ENSG00000254873	AP001267.1
ENSG00000254877	AP001636.2
ENSG00000254884	PRR13P2
ENSG00000254893	AC113404.3
ENSG00000254894	NAV2-AS1
ENSG00000254901	BORCS8
ENSG00000254910	AC136475.2
ENSG00000254912	AC135983.3
ENSG00000254928	AP001372.3
ENSG00000254929	AL591684.2
ENSG00000254936	AF131215.4
ENSG00000254948	OR7E158P
ENSG00000254952	AP001257.1
ENSG00000254965	C1DP5
ENSG00000254968	AP003063.1
ENSG00000254973	AC105219.4
ENSG00000254983	AC025300.1
ENSG00000254984	FTLP6
ENSG00000254985	RSF1-IT2
ENSG00000254986	DPP3
ENSG00000254987	AP002989.1
ENSG00000254993	TRIM77BP
ENSG00000254996	ANKHD1-EIF4EBP3
ENSG00000254997	KRTAP5-9
ENSG00000254999	BRK1
ENSG00000255006	ELOCP22
ENSG00000255007	LINC02489
ENSG00000255008	AP000442.1
ENSG00000255026	AC136475.3
ENSG00000255031	AP002807.1
ENSG00000255038	AP006287.2
ENSG00000255045	AP000866.5
ENSG00000255046	AC069185.1
ENSG00000255050	AC067930.5
ENSG00000255057	AP003041.1
ENSG00000255062	AP001318.2
ENSG00000255100	AP003119.2
ENSG00000255112	CHMP1B
ENSG00000255114	AP003392.3
ENSG00000255118	AP003306.2
ENSG00000255121	AP003392.4
ENSG00000255129	AP000880.1
ENSG00000255135	AP002360.1
ENSG00000255139	AP000442.2
ENSG00000255143	AP000879.2
ENSG00000255145	STX17-AS1
ENSG00000255150	EID3
ENSG00000255151	GLYATL1B
ENSG00000255153	TOLLIP-AS1
ENSG00000255154	HTD2
ENSG00000255165	AC134775.1
ENSG00000255173	AP003068.3
ENSG00000255182	AC084125.2
ENSG00000255185	PDXDC2P
ENSG00000255186	AC087277.2
ENSG00000255198	SNHG9
ENSG00000255200	PGAM1P8
ENSG00000255224	AC109322.1
ENSG00000255234	AP000446.1
ENSG00000255236	AP002992.1
ENSG00000255239	TREHP1
ENSG00000255248	MIR100HG
ENSG00000255252	AL078612.1
ENSG00000255260	KC877392.1
ENSG00000255262	ELOBP2
ENSG00000255277	ABCC6P2
ENSG00000255282	WTAPP1
ENSG00000255284	AP006621.3
ENSG00000255302	EID1
ENSG00000255308	AC009652.2
ENSG00000255310	AF131215.5
ENSG00000255311	AP002370.2
ENSG00000255319	ENPP7P8
ENSG00000255320	AP000759.1
ENSG00000255325	AC108136.1
ENSG00000255326	AP001922.5
ENSG00000255337	AP001830.1
ENSG00000255363	AP001189.5
ENSG00000255367	AC127526.2
ENSG00000255374	TAS2R43
ENSG00000255381	AP001258.1
ENSG00000255394	C8orf49
ENSG00000255398	HCAR3
ENSG00000255404	AP001266.1
ENSG00000255409	RSF1-IT1
ENSG00000255423	EBLN2
ENSG00000255428	AP002008.3
ENSG00000255435	AP001267.3
ENSG00000255440	AP001085.1
ENSG00000255443	CD44-AS1
ENSG00000255455	AP003486.1
ENSG00000255458	AC108471.2
ENSG00000255467	AP002433.1
ENSG00000255468	AP001107.9
ENSG00000255469	BOLA3P1
ENSG00000255471	AP001528.2
ENSG00000255474	AC005833.1
ENSG00000255487	AC087362.2
ENSG00000255495	AC145124.1
ENSG00000255515	AP003499.1
ENSG00000255517	AP002748.3
ENSG00000255529	POLR2M
ENSG00000255545	AP004608.1
ENSG00000255559	ZNF252P-AS1
ENSG00000255561	FDXACB1
ENSG00000255568	BRWD1-AS2
ENSG00000255585	AL590627.1
ENSG00000255595	AC007368.1
ENSG00000255621	AC023790.2
ENSG00000255624	AC073585.1
ENSG00000255647	AC093510.1
ENSG00000255650	FAM222A-AS1
ENSG00000255680	AC091564.6
ENSG00000255690	TRIL
ENSG00000255717	SNHG1
ENSG00000255725	TDGP1
ENSG00000255733	IFNG-AS1
ENSG00000255737	AGAP2-AS1
ENSG00000255769	GOLGA2P10
ENSG00000255774	AP000439.2
ENSG00000255794	RMST
ENSG00000255823	MTRNR2L8
ENSG00000255836	AC131206.1
ENSG00000255856	AC069503.1
ENSG00000255857	PXN-AS1
ENSG00000255867	DENND5B-AS1
ENSG00000255874	LINC00346
ENSG00000255920	CCND2-AS1
ENSG00000255949	RPS6KB2-AS1
ENSG00000255951	AC022364.2
ENSG00000255974	CYP2A6
ENSG00000255987	TOMM20P2
ENSG00000255992	AC131009.1
ENSG00000255993	PSMC1P9
ENSG00000256006	AC084117.1
ENSG00000256008	AC125616.1
ENSG00000256013	AC027277.1
ENSG00000256030	CBX3P4
ENSG00000256034	AP002770.1
ENSG00000256039	LINC02446
ENSG00000256043	CTSO
ENSG00000256050	AL583722.1
ENSG00000256053	APOPT1
ENSG00000256060	TRAPPC2B
ENSG00000256061	DNAAF4
ENSG00000256073	URB1-AS1
ENSG00000256084	AC092112.1
ENSG00000256087	ZNF432
ENSG00000256092	AC137767.1
ENSG00000256103	ATP5MFP5
ENSG00000256116	AP001453.1
ENSG00000256124	LINC01152
ENSG00000256128	LINC00944
ENSG00000256139	AC007637.1
ENSG00000256146	AC006206.1
ENSG00000256151	ADGRD1-AS1
ENSG00000256152	AC027290.1
ENSG00000256162	SMLR1
ENSG00000256188	TAS2R30
ENSG00000256195	AP002518.1
ENSG00000256210	AC005255.1
ENSG00000256222	MTRNR2L3
ENSG00000256223	ZNF10
ENSG00000256229	ZNF486
ENSG00000256234	AC022509.2
ENSG00000256235	SMIM3
ENSG00000256238	SUPT16HP1
ENSG00000256262	USP30-AS1
ENSG00000256269	HMBS
ENSG00000256271	CACNA1C-AS2
ENSG00000256274	TAS2R64P
ENSG00000256282	AC112694.1
ENSG00000256294	ZNF225
ENSG00000256299	AC073912.2
ENSG00000256304	CCDC150P1
ENSG00000256306	AC007527.1
ENSG00000256325	AC025423.1
ENSG00000256338	RPL41P2
ENSG00000256340	ABCC6P1
ENSG00000256341	AP006333.1
ENSG00000256356	HSPA8P5
ENSG00000256364	AC069234.2
ENSG00000256393	RPL41P5
ENSG00000256433	AC005840.2
ENSG00000256436	TAS2R31
ENSG00000256443	AP003559.1
ENSG00000256448	AP000763.3
ENSG00000256450	AC007552.1
ENSG00000256453	DND1
ENSG00000256464	YWHABP2
ENSG00000256508	MRGPRF-AS1
ENSG00000256525	POLG2
ENSG00000256537	SMIM10L1
ENSG00000256546	AC156455.1
ENSG00000256564	AC007552.2
ENSG00000256576	LINC02361
ENSG00000256588	AC027544.2
ENSG00000256591	AP003108.2
ENSG00000256594	AC010186.2
ENSG00000256603	AP003170.4
ENSG00000256612	CYP2B7P
ENSG00000256618	MTRNR2L1
ENSG00000256625	AC092747.2
ENSG00000256628	ZBTB11-AS1
ENSG00000256632	AC135586.2
ENSG00000256633	AP005019.1
ENSG00000256643	LINC02441
ENSG00000256660	CLEC12B
ENSG00000256667	KLRA1P
ENSG00000256673	AC141557.1
ENSG00000256683	ZNF350
ENSG00000256690	AP001160.1
ENSG00000256712	AC134349.1
ENSG00000256742	AC145422.1
ENSG00000256745	AP002784.2
ENSG00000256747	AC009511.2
ENSG00000256751	PLBD1-AS1
ENSG00000256771	ZNF253
ENSG00000256802	AC022613.1
ENSG00000256806	C17orf100
ENSG00000256843	AC023157.2
ENSG00000256870	SLC5A8
ENSG00000256894	AC022509.3
ENSG00000256913	AC005840.3
ENSG00000256940	AP001453.2
ENSG00000256967	AC018653.3
ENSG00000256969	AC007207.2
ENSG00000256973	AC053513.1
ENSG00000256982	AC135782.1
ENSG00000257002	AP000438.1
ENSG00000257008	GPR142
ENSG00000257017	HP
ENSG00000257023	AC087241.3
ENSG00000257027	AC010186.3
ENSG00000257035	AC025252.2
ENSG00000257052	AP003721.4
ENSG00000257058	AP001363.2
ENSG00000257084	MIR200CHG
ENSG00000257086	AP001453.4
ENSG00000257093	KIAA1147
ENSG00000257103	LSM14A
ENSG00000257108	NHLRC4
ENSG00000257121	AC126615.2
ENSG00000257122	RRN3P3
ENSG00000257135	AC007249.2
ENSG00000257137	C12orf80
ENSG00000257151	PWAR6
ENSG00000257167	TMPO-AS1
ENSG00000257176	AC009318.1
ENSG00000257178	AC103702.1
ENSG00000257181	AC025423.4
ENSG00000257199	AC025161.1
ENSG00000257218	GATC
ENSG00000257221	AC007569.1
ENSG00000257222	AC079907.1
ENSG00000257242	LINC01619
ENSG00000257243	AC020612.1
ENSG00000257246	PHBP19
ENSG00000257252	AC124947.1
ENSG00000257258	AC012150.1
ENSG00000257261	AC008014.1
ENSG00000257267	ZNF271P
ENSG00000257270	AL928654.2
ENSG00000257272	AL162311.1
ENSG00000257285	AL132780.1
ENSG00000257298	AC008147.2
ENSG00000257303	AC073896.2
ENSG00000257315	ZBED6
ENSG00000257322	AC138123.1
ENSG00000257327	AC012555.1
ENSG00000257335	MGAM
ENSG00000257337	AC068888.1
ENSG00000257341	AL928654.3
ENSG00000257342	AC025165.2
ENSG00000257345	LINC02413
ENSG00000257350	AC027287.1
ENSG00000257354	AC048341.1
ENSG00000257365	FNTB
ENSG00000257395	AL512310.2
ENSG00000257433	AC004241.1
ENSG00000257443	AC068305.2
ENSG00000257446	ZNF878
ENSG00000257449	AC034102.3
ENSG00000257453	AC011611.3
ENSG00000257475	AC068888.2
ENSG00000257489	AC010203.1
ENSG00000257497	AC121761.1
ENSG00000257511	AC084824.1
ENSG00000257512	AC124947.2
ENSG00000257531	AC008147.3
ENSG00000257534	AC023794.6
ENSG00000257548	AC078929.1
ENSG00000257550	AC023509.2
ENSG00000257553	AC034102.4
ENSG00000257556	LINC02298
ENSG00000257557	PPP1R12A-AS1
ENSG00000257576	HSPD1P4
ENSG00000257588	AC025154.2
ENSG00000257594	GALNT4
ENSG00000257605	AC073611.1
ENSG00000257613	LINC01481_2
ENSG00000257621	PSMA3-AS1
ENSG00000257654	AC125603.1
