ENSG00000000003	TSPAN6
ENSMUSG00000105153	Gm3143
ENSMUSG00000105156	Gm9057
ENSMUSG00000105161	Gm42595
ENSMUSG00000105176	Gm43668
ENSMUSG00000105185	4930519H02Rik
ENSMUSG00000105190	Gm43470
ENSMUSG00000105197	Gm43446
ENSMUSG00000105201	Gm43362
ENSMUSG00000105203	4933428P19Rik
ENSMUSG00000105222	Gm42205
ENSMUSG00000105226	A930028O11Rik
ENSMUSG00000105227	Gm36667
ENSMUSG00000105228	Gm43340
ENSMUSG00000105234	4930459L07Rik
ENSMUSG00000105251	4930526M16Rik
ENSMUSG00000105265	Sox2ot
ENSMUSG00000105274	1700048F04Rik
ENSMUSG00000105283	Gm33370
ENSMUSG00000105286	Gm43140
ENSMUSG00000105297	1700052H01Rik
ENSMUSG00000105308	4930572K03Rik
ENSMUSG00000105320	Gm43016
ENSMUSG00000105322	Gm43751
ENSMUSG00000105336	AU022133
ENSMUSG00000105337	1700094M23Rik
ENSMUSG00000105345	BC030343
ENSMUSG00000105347	Gm43503
ENSMUSG00000105350	4930537H20Rik
ENSMUSG00000105368	Gm43759
ENSMUSG00000105374	Gm42551
ENSMUSG00000105384	Gm43396
ENSMUSG00000105388	Rpl36a-ps2
ENSMUSG00000105402	Gm3716
ENSMUSG00000105421	5830411K02Rik
ENSMUSG00000105423	Gm36814
ENSMUSG00000105426	1700021F02Rik
ENSMUSG00000105430	Gm43301
ENSMUSG00000105439	A230098N10Rik
ENSMUSG00000105440	Gm31693
ENSMUSG00000105441	Gm8041
ENSMUSG00000105445	Gm42972
ENSMUSG00000105449	Gm43379
ENSMUSG00000105459	4930449I04Rik
ENSMUSG00000105472	Gm43024
ENSMUSG00000105473	Mark1-ps1
ENSMUSG00000105479	Gm43132
ENSMUSG00000105482	Gm42596
ENSMUSG00000105483	4930553I04Rik
ENSMUSG00000105490	4933438B17Rik
ENSMUSG00000105504	Gbp5
ENSMUSG00000105508	Gm32921
ENSMUSG00000105512	Gm43714
ENSMUSG00000105531	4930458A03Rik
ENSMUSG00000105534	Gm42435
ENSMUSG00000105535	Gm43077
ENSMUSG00000105545	4930599N24Rik
ENSMUSG00000105547	Iglc3
ENSMUSG00000105552	Gm19710
ENSMUSG00000105568	Gm42971
ENSMUSG00000105572	Gm43300
ENSMUSG00000105577	Gm34599
ENSMUSG00000105615	Gm31048
ENSMUSG00000105618	Gm42916
ENSMUSG00000105636	Gm43625
ENSMUSG00000105641	Gm5853
ENSMUSG00000105651	1700017M07Rik
ENSMUSG00000105652	4930519L02Rik
ENSMUSG00000105662	Gm6639
ENSMUSG00000105673	1700081B01Rik
ENSMUSG00000105674	Gm42437
ENSMUSG00000105676	Gm43403
ENSMUSG00000105679	Gm43338
ENSMUSG00000105688	4930437M23Rik
ENSMUSG00000105692	Gm43737
ENSMUSG00000105698	Gm31881
ENSMUSG00000105711	Gm42598
ENSMUSG00000105716	Gm43522
ENSMUSG00000105730	Gm43838
ENSMUSG00000105734	4930558C23Rik
ENSMUSG00000105735	4933415J04Rik
ENSMUSG00000105757	Ighv1-83
ENSMUSG00000105759	Gm42425
ENSMUSG00000105765	4930539C22Rik
ENSMUSG00000105789	Gm42997
ENSMUSG00000105793	Gm17956
ENSMUSG00000105797	Gm5149
ENSMUSG00000105814	Mir703
ENSMUSG00000105834	4930592C13Rik
ENSMUSG00000105838	4930425O10Rik
ENSMUSG00000105852	Gm42890
ENSMUSG00000105853	Mir376b
ENSMUSG00000105858	2310074N15Rik
ENSMUSG00000105861	Gm43508
ENSMUSG00000105865	Gm34144
ENSMUSG00000105875	Gm43518
ENSMUSG00000105881	4932422M17Rik
ENSMUSG00000105891	A230001M10Rik
ENSMUSG00000105893	Wdr46-ps
ENSMUSG00000105906	Iglc1
ENSMUSG00000105910	Gm43539
ENSMUSG00000105926	Gm43386
ENSMUSG00000105929	Gm43693
ENSMUSG00000105931	Gm43014
ENSMUSG00000105933	Gm43260
ENSMUSG00000105936	Gm43544
ENSMUSG00000105944	Gm5075
ENSMUSG00000105952	Gm40153
ENSMUSG00000105957	Gm43254
ENSMUSG00000105960	6330410L21Rik
ENSMUSG00000105961	Gm40123
ENSMUSG00000105962	Gm42432
ENSMUSG00000105966	Gm43242
ENSMUSG00000105973	Gm42881
ENSMUSG00000105975	Gm42609
ENSMUSG00000105976	Gm42782
ENSMUSG00000105987	AI506816
ENSMUSG00000105991	1700042D02Rik
ENSMUSG00000105993	Tex13c2
ENSMUSG00000106011	Gm43833
ENSMUSG00000106013	4933402J10Rik
ENSMUSG00000106020	4930573C15Rik
ENSMUSG00000106023	Gm36831
ENSMUSG00000106025	Gm42940
ENSMUSG00000106026	Gm43131
ENSMUSG00000106035	Gm43545
ENSMUSG00000106037	Gm4332
ENSMUSG00000106038	Gm4962
ENSMUSG00000106060	Gm42488
ENSMUSG00000106064	Gm40263
ENSMUSG00000106082	4930404A12Rik
ENSMUSG00000106106	CT010467.1
ENSMUSG00000106125	4930512P04Rik
ENSMUSG00000106127	4930520M14Rik
ENSMUSG00000106136	4933408A14Rik
ENSMUSG00000106137	Gm42538
ENSMUSG00000106148	Gm32877
ENSMUSG00000106149	Gm43430
ENSMUSG00000106157	4930555A03Rik
ENSMUSG00000106164	9430085M18Rik
ENSMUSG00000106209	Gm42918
ENSMUSG00000106235	Gm33347
ENSMUSG00000106239	Gm9260
ENSMUSG00000106253	Mir468
ENSMUSG00000106255	Gm36793
ENSMUSG00000106271	Gm43752
ENSMUSG00000106276	Gm9397
ENSMUSG00000106285	Gm43574
ENSMUSG00000106288	Gm43593
ENSMUSG00000106290	Gm43429
ENSMUSG00000106294	Gm8539
ENSMUSG00000106306	4933401H06Rik
ENSMUSG00000106333	4930428O21Rik
ENSMUSG00000106354	Gm42607
ENSMUSG00000106359	4930554G22Rik
ENSMUSG00000106367	Gm34078
ENSMUSG00000106379	Lhfpl3
ENSMUSG00000106380	Gm3519
ENSMUSG00000106383	E330034L11Rik
ENSMUSG00000106391	Gm42690
ENSMUSG00000106396	Gm42902
ENSMUSG00000106398	Gm43357
ENSMUSG00000106406	Mir7682
ENSMUSG00000106419	Gm5550
ENSMUSG00000106424	Gm34866
ENSMUSG00000106430	Gm42460
ENSMUSG00000106437	Gm35667
ENSMUSG00000106438	Gm32051
ENSMUSG00000106445	Gm21190
ENSMUSG00000106459	Gm43245
ENSMUSG00000106466	Gm40348
ENSMUSG00000106498	Gm43032
ENSMUSG00000106507	Gm43056
ENSMUSG00000106508	4933425M03Rik
ENSMUSG00000106510	Gm18429
ENSMUSG00000106525	Gm42695
ENSMUSG00000106540	4930590L14Rik
ENSMUSG00000106547	B230303O12Rik
ENSMUSG00000106549	Gm42653
ENSMUSG00000106550	Gm43646
ENSMUSG00000106553	6720482G16Rik
ENSMUSG00000106572	4933417G07Rik
ENSMUSG00000106583	4930447N08Rik
ENSMUSG00000106584	4930502C17Rik
ENSMUSG00000106586	1700013M08Rik
ENSMUSG00000106589	4931419H13Rik
ENSMUSG00000106594	4930432H08Rik
ENSMUSG00000106602	4930405L22Rik
ENSMUSG00000106609	Gm43181
ENSMUSG00000106621	Gm42752
ENSMUSG00000106622	Gm5554
ENSMUSG00000106627	Gm21680
ENSMUSG00000106629	Gm40155
ENSMUSG00000106631	Gm42669
ENSMUSG00000106639	Gm43121
ENSMUSG00000106641	Gm43534
ENSMUSG00000106644	Gm40331
ENSMUSG00000106646	Gm42483
ENSMUSG00000106651	Gm42608
ENSMUSG00000106652	Gm43358
ENSMUSG00000106658	Gm36548
ENSMUSG00000106659	Gm42161
ENSMUSG00000106665	Gm43389
ENSMUSG00000106674	Gm20005
ENSMUSG00000106680	Gm43852
ENSMUSG00000106683	Gm43263
ENSMUSG00000106707	Gm43748
ENSMUSG00000106717	Gm42798
ENSMUSG00000106718	Gm20052
ENSMUSG00000106726	Gm43100
ENSMUSG00000106740	Gm21221
ENSMUSG00000106741	4930513D17Rik
ENSMUSG00000106751	Gm42467
ENSMUSG00000106754	Gm43101
ENSMUSG00000106755	Tpi-rs11
ENSMUSG00000106758	Gm42731
ENSMUSG00000106762	4930478P22Rik
ENSMUSG00000106764	Gm42529
ENSMUSG00000106766	4933424N20Rik
ENSMUSG00000106768	4930480C01Rik
ENSMUSG00000106775	C130093G08Rik
ENSMUSG00000106791	4930553P18Rik
ENSMUSG00000106794	Gm40293
ENSMUSG00000106800	1700030N18Rik
ENSMUSG00000106803	Gm8930
ENSMUSG00000106812	Gm28563
ENSMUSG00000106819	Gm43498
ENSMUSG00000106820	D5Ertd605e
ENSMUSG00000106824	Gm7697
ENSMUSG00000106827	Gm7556
ENSMUSG00000106828	Gm34648
ENSMUSG00000106831	Ube2n-ps1
ENSMUSG00000106834	Gm10459
ENSMUSG00000106837	D630030B08Rik
ENSMUSG00000106845	Gm43156
ENSMUSG00000106847	Peg13
ENSMUSG00000106851	4930421C12Rik
ENSMUSG00000106860	1700008H02Rik
ENSMUSG00000106862	Gm42811
ENSMUSG00000106864	Gtf3c2
ENSMUSG00000106870	Gm43681
ENSMUSG00000106873	BC049739
ENSMUSG00000106874	Gm20186
ENSMUSG00000106876	Gm43456
ENSMUSG00000106880	4930425K10Rik
ENSMUSG00000106891	Gm43460
ENSMUSG00000106896	G630022F23Rik
ENSMUSG00000106899	1700013A02Rik
ENSMUSG00000106902	4930557J02Rik
ENSMUSG00000106904	Gm43029
ENSMUSG00000106909	Gm43122
ENSMUSG00000106917	Gm7832
ENSMUSG00000106918	Mrpl33
ENSMUSG00000106928	Gm43860
ENSMUSG00000106932	4930487D11Rik
ENSMUSG00000106938	Gm31314
ENSMUSG00000106947	1700025A08Rik
ENSMUSG00000106950	4930478M09Rik
ENSMUSG00000106959	Gm42548
ENSMUSG00000106968	C78283
ENSMUSG00000106978	N4bp2os
ENSMUSG00000106991	Gm43399
ENSMUSG00000106993	Gm43417
ENSMUSG00000107000	Gm43481
ENSMUSG00000107002	0610012G03Rik
ENSMUSG00000107008	Gm2762
ENSMUSG00000107014	1700126H18Rik
ENSMUSG00000107015	2900076G11Rik
ENSMUSG00000107023	Gm42715
ENSMUSG00000107027	1700019F05Rik
ENSMUSG00000107029	Gm43123
ENSMUSG00000107031	Gm40292
ENSMUSG00000107035	Ybx1-ps2
ENSMUSG00000107042	4921513H07Rik
ENSMUSG00000107053	1700021F13Rik
ENSMUSG00000107054	C730045M19Rik
ENSMUSG00000107063	Gm38554
ENSMUSG00000107073	4930428D20Rik
ENSMUSG00000107081	Gm43701
ENSMUSG00000107083	Gm43313
ENSMUSG00000107087	Gm34411
ENSMUSG00000107096	Gm43597
ENSMUSG00000107121	1110006O24Rik
ENSMUSG00000107125	Gm3822
ENSMUSG00000107126	Gm40289
ENSMUSG00000107131	Gm43763
ENSMUSG00000107141	Gm42654
ENSMUSG00000107143	Gm6598
ENSMUSG00000107144	4930413E15Rik
ENSMUSG00000107164	4933425D22Rik
ENSMUSG00000107172	4933430H06Rik
ENSMUSG00000107176	Gm9794
ENSMUSG00000107191	Gm43579
ENSMUSG00000107193	Gm43700
ENSMUSG00000107197	Gm43312
ENSMUSG00000107201	5930420M18Rik
ENSMUSG00000107204	Gm43067
ENSMUSG00000107205	Gm42576
ENSMUSG00000107214	4930500F04Rik
ENSMUSG00000107226	Gm43594
ENSMUSG00000107230	Gm19265
ENSMUSG00000107232	1700017L05Rik
ENSMUSG00000107237	Gm29926
ENSMUSG00000107252	Gm5767
ENSMUSG00000107256	Gm13821
ENSMUSG00000107265	Gm15469
ENSMUSG00000107271	BC028471
ENSMUSG00000107277	Gm10461
ENSMUSG00000107278	Gm42600
ENSMUSG00000107280	Gm9495
ENSMUSG00000107283	Mpv17
ENSMUSG00000107284	Gm43280
ENSMUSG00000107287	Gm43458
ENSMUSG00000107301	Gm43688
ENSMUSG00000107305	Gm43262
ENSMUSG00000107312	Gm43229
ENSMUSG00000107313	Gm43332
ENSMUSG00000107319	Gm42670
ENSMUSG00000107322	4933439J24Rik
ENSMUSG00000107336	Gm43461
ENSMUSG00000107341	1700065J11Rik
ENSMUSG00000107352	Gm43660
ENSMUSG00000107353	4930430O22Rik
ENSMUSG00000107358	Gm43168
ENSMUSG00000107360	Gm42558
ENSMUSG00000107362	Gm40309
ENSMUSG00000107368	1700018A23Rik
ENSMUSG00000107369	Gstm2-ps1
ENSMUSG00000107371	Gm43784
ENSMUSG00000107383	Gm4366
ENSMUSG00000107384	Gm42557
ENSMUSG00000107386	Gm42800
ENSMUSG00000107394	1700012J15Rik
ENSMUSG00000107396	4930425L21Rik
ENSMUSG00000107402	4732416N19Rik
ENSMUSG00000107406	1700040L08Rik
ENSMUSG00000107408	1700065L07Rik
ENSMUSG00000107412	Gm20383
ENSMUSG00000107420	Gm43910
ENSMUSG00000107428	Gm44154
ENSMUSG00000107430	Gm31532
ENSMUSG00000107431	Gm44114
ENSMUSG00000107440	Gm40377
ENSMUSG00000107441	Gm31747
ENSMUSG00000107453	Gm44145
ENSMUSG00000107455	Gm43868
ENSMUSG00000107470	Gm3375
ENSMUSG00000107497	Gm44957
ENSMUSG00000107503	Gm44009
ENSMUSG00000107504	Gm35549
ENSMUSG00000107525	Gm44071
ENSMUSG00000107527	Gm44239
ENSMUSG00000107528	Gm44442
ENSMUSG00000107560	Gm44199
ENSMUSG00000107563	4930587E11Rik
ENSMUSG00000107567	4930480K02Rik
ENSMUSG00000107573	Olfr1389
ENSMUSG00000107577	Gm44103
ENSMUSG00000107579	Gm44176
ENSMUSG00000107583	Gm44104
ENSMUSG00000107593	Gm44097
ENSMUSG00000107596	Gm18913
ENSMUSG00000107597	Gm44764
ENSMUSG00000107598	Gm35216
ENSMUSG00000107611	Gm44131
ENSMUSG00000107614	Gm44196
ENSMUSG00000107619	Gm32479
ENSMUSG00000107622	4930512J16Rik
ENSMUSG00000107623	Gm10415
ENSMUSG00000107624	Gm44005
ENSMUSG00000107641	Gm32858
ENSMUSG00000107662	Olfr772
ENSMUSG00000107666	4933406J09Rik
ENSMUSG00000107679	4930404I20Rik
ENSMUSG00000107681	4930528H21Rik
ENSMUSG00000107698	Gm44430
ENSMUSG00000107702	Gm44140
ENSMUSG00000107709	9430018G01Rik
ENSMUSG00000107725	Gm18484
ENSMUSG00000107737	1700027F06Rik
ENSMUSG00000107741	Gm2011
ENSMUSG00000107744	1700072O05Rik
ENSMUSG00000107747	Gm5881
ENSMUSG00000107750	Gm44013
ENSMUSG00000107761	2010008C14Rik
ENSMUSG00000107773	Gm43971
ENSMUSG00000107776	Gm44388
ENSMUSG00000107793	4933406L23Rik
ENSMUSG00000107798	Gm44064
ENSMUSG00000107802	1700126G02Rik
ENSMUSG00000107810	Gm18609
ENSMUSG00000107812	Gm43935
ENSMUSG00000107815	Gm44257
ENSMUSG00000107830	4933439N06Rik
ENSMUSG00000107839	4930434O05Rik
ENSMUSG00000107847	Gm35822
ENSMUSG00000107853	Gm18584
ENSMUSG00000107858	Gm43879
ENSMUSG00000107875	Gm44696
ENSMUSG00000107879	9330102E08Rik
ENSMUSG00000107881	Gm44250
ENSMUSG00000107882	Gm44278
ENSMUSG00000107884	Gm44144
ENSMUSG00000107889	Olfr440-ps1
ENSMUSG00000107893	Gm44192
ENSMUSG00000107895	1700094M24Rik
ENSMUSG00000107918	Gm8999
ENSMUSG00000107929	4930595L18Rik
ENSMUSG00000107933	Gm30498
ENSMUSG00000107937	Gm44200
ENSMUSG00000107946	Gm44066
ENSMUSG00000107954	Gm43942
ENSMUSG00000107956	Speer9-ps1
ENSMUSG00000107960	Gm35077
ENSMUSG00000107962	Gm43980
ENSMUSG00000107964	4930447C11Rik
ENSMUSG00000107971	Gm44260
ENSMUSG00000107978	Gm44109
ENSMUSG00000107988	Gm44006
ENSMUSG00000107990	Gm7890
ENSMUSG00000107994	D830050J10Rik
ENSMUSG00000107997	Gm44243
ENSMUSG00000108003	Gm35386
ENSMUSG00000108010	Gm38708
ENSMUSG00000108034	4930557K07Rik
ENSMUSG00000108035	Gm44021
ENSMUSG00000108037	Gm44597
ENSMUSG00000108043	Zim3
ENSMUSG00000108045	Gm5576
ENSMUSG00000108049	Gm44168
ENSMUSG00000108056	Gm43941
ENSMUSG00000108060	4921529L05Rik
ENSMUSG00000108062	Gm44028
ENSMUSG00000108074	4930595O18Rik
ENSMUSG00000108080	Gm10209
ENSMUSG00000108090	Gm6637
ENSMUSG00000108129	4930417O13Rik
ENSMUSG00000108147	4930443G03Rik
ENSMUSG00000108170	Gm43966
ENSMUSG00000108171	Gm43915
ENSMUSG00000108175	Gm16499
ENSMUSG00000108176	Gm43965
ENSMUSG00000108194	1700097M23Rik
ENSMUSG00000108197	Gm44214
ENSMUSG00000108207	1810059H22Rik
ENSMUSG00000108218	Olfr1372-ps1
ENSMUSG00000108227	4933412L11Rik
ENSMUSG00000108229	1700102F20Rik
ENSMUSG00000108231	Gm4045
ENSMUSG00000108242	9330118I20Rik
ENSMUSG00000108249	Gm43960
ENSMUSG00000108263	1700051K13Rik
ENSMUSG00000108266	Gm5305
ENSMUSG00000108268	Gm44187
ENSMUSG00000108280	Gm8703
ENSMUSG00000108285	Gm34358
ENSMUSG00000108290	Gm44120
ENSMUSG00000108295	Gm36406
ENSMUSG00000108314	Prkcz2
ENSMUSG00000108321	Gm44649
ENSMUSG00000108334	Gm30771
ENSMUSG00000108345	4933435G04Rik
ENSMUSG00000108346	Gm44980
ENSMUSG00000108347	Gm19187
ENSMUSG00000108348	Gm42372
ENSMUSG00000108354	4931431B13Rik
ENSMUSG00000108364	Gm38997
ENSMUSG00000108366	Gm5586
ENSMUSG00000108382	4930448A20Rik
ENSMUSG00000108383	Gm6567
ENSMUSG00000108387	Gm31510
ENSMUSG00000108390	Gm39038
ENSMUSG00000108391	Gm9768
ENSMUSG00000108395	Gm34811
ENSMUSG00000108409	1700025J12Rik
ENSMUSG00000108414	Snhg1
ENSMUSG00000108417	Gm30928
ENSMUSG00000108420	Gm45141
ENSMUSG00000108425	Gm44706
ENSMUSG00000108434	Gm45768
ENSMUSG00000108435	Gm45051
ENSMUSG00000108441	Gm32846
ENSMUSG00000108444	Klk2-ps
ENSMUSG00000108446	Gm44997
ENSMUSG00000108448	Gm21269
ENSMUSG00000108452	4930413G21Rik
ENSMUSG00000108461	AV356131
ENSMUSG00000108465	Gm45110
ENSMUSG00000108466	Gm44771
ENSMUSG00000108477	Gm44878
ENSMUSG00000108480	Gm36633
ENSMUSG00000108481	Gm33248
ENSMUSG00000108483	Gm45184
ENSMUSG00000108484	Gm18537
ENSMUSG00000108489	Gm45025
ENSMUSG00000108490	1700110I07Rik
ENSMUSG00000108505	1700095K22Rik
ENSMUSG00000108506	Gm44705
ENSMUSG00000108509	Gm44780
ENSMUSG00000108520	Gm44684
ENSMUSG00000108521	Gm44639
ENSMUSG00000108523	4933430L12Rik
ENSMUSG00000108527	Gm45173
ENSMUSG00000108530	4930429H19Rik
ENSMUSG00000108532	Gm32647
ENSMUSG00000108548	Gm45006
ENSMUSG00000108563	Gm44686
ENSMUSG00000108580	Gm39094
ENSMUSG00000108587	1810049I09Rik
ENSMUSG00000108591	Particl
ENSMUSG00000108593	Gm44581
ENSMUSG00000108594	Gm44770
ENSMUSG00000108621	Gm37494
ENSMUSG00000108622	Gm36864
ENSMUSG00000108625	Gm44711
ENSMUSG00000108627	Gm45079
ENSMUSG00000108628	Gm5037
ENSMUSG00000108646	Olfr162-ps1
ENSMUSG00000108650	Gm44867
ENSMUSG00000108659	Gm34121
ENSMUSG00000108660	Gm21284
ENSMUSG00000108668	Gm32816
ENSMUSG00000108669	4930441H08Rik
ENSMUSG00000108675	Gm44970
ENSMUSG00000108676	1700123J17Rik
ENSMUSG00000108695	Gm2511
ENSMUSG00000108697	4930486N12Rik
ENSMUSG00000108705	Gm18905
ENSMUSG00000108709	4933431G14Rik
ENSMUSG00000108732	2310043P16Rik
ENSMUSG00000108739	Gm45096
ENSMUSG00000108749	Gm44767
ENSMUSG00000108752	Gm45191
ENSMUSG00000108754	Gm44748
ENSMUSG00000108760	Gm31897
ENSMUSG00000108777	Gm45081
ENSMUSG00000108782	Gm32772
ENSMUSG00000108784	4930517G19Rik
ENSMUSG00000108788	4921513I08Rik
ENSMUSG00000108800	1700011C11Rik
ENSMUSG00000108803	4930533N22Rik
ENSMUSG00000108811	4933432K03Rik
ENSMUSG00000108828	Gm34549
ENSMUSG00000108830	Gm44661
ENSMUSG00000108841	Frmpd2
ENSMUSG00000108848	4933430N04Rik
ENSMUSG00000108849	Gm35147
ENSMUSG00000108851	Gm44930
ENSMUSG00000108856	Gm35309
ENSMUSG00000108859	Gm44776
ENSMUSG00000108864	Gm44933
ENSMUSG00000108868	Gm32850
ENSMUSG00000108872	Dlg2
ENSMUSG00000108883	Gm44623
ENSMUSG00000108885	4930402F11Rik
ENSMUSG00000108923	4933431C10Rik
ENSMUSG00000108924	4933436H12Rik
ENSMUSG00000108928	Vmn2r-ps61
ENSMUSG00000108929	Cc2d2b
ENSMUSG00000108935	4930588G17Rik
ENSMUSG00000108952	Gm39117
ENSMUSG00000108976	Gm29797
ENSMUSG00000108977	Gm39119
ENSMUSG00000108979	1700016B15Rik
ENSMUSG00000108981	Gm15262
ENSMUSG00000108985	A930030B08Rik
ENSMUSG00000108987	Gm45056
ENSMUSG00000108994	Gm31663
ENSMUSG00000109003	Gm36011
ENSMUSG00000109010	Gm45027
ENSMUSG00000109016	Gm44647
ENSMUSG00000109032	Gm7972
ENSMUSG00000109038	Gm45120
ENSMUSG00000109039	Gm33570
ENSMUSG00000109049	4930479H17Rik
ENSMUSG00000109083	Gm44992
ENSMUSG00000109096	Gm44888
ENSMUSG00000109106	4933430H16Rik
ENSMUSG00000109108	Gm36371
ENSMUSG00000109113	Gm32916
ENSMUSG00000109116	Sycp1-ps1
ENSMUSG00000109117	Gm18393
ENSMUSG00000109118	Gm32031
ENSMUSG00000109122	A230103L15Rik
ENSMUSG00000109124	Gm44516
ENSMUSG00000109127	Gm31135
ENSMUSG00000109133	Gm45098
ENSMUSG00000109140	Gm45089
ENSMUSG00000109142	Gm44600
ENSMUSG00000109143	Gm10046
ENSMUSG00000109147	4930431P19Rik
ENSMUSG00000109156	Gm45194
ENSMUSG00000109157	Gm44829
ENSMUSG00000109160	4930598N05Rik
ENSMUSG00000109165	Gm45148
ENSMUSG00000109167	Gm44652
ENSMUSG00000109170	Gm45086
ENSMUSG00000109175	Gm44947
ENSMUSG00000109179	Gm35339
ENSMUSG00000109186	Gm34821
ENSMUSG00000109193	Gm39027
ENSMUSG00000109194	Gm44570
ENSMUSG00000109197	4933402C05Rik
ENSMUSG00000109198	D7Bwg0826e
ENSMUSG00000109203	Gm32849
ENSMUSG00000109204	Gm9445
ENSMUSG00000109215	4930453L07Rik
ENSMUSG00000109216	Gm44907
ENSMUSG00000109222	Gm10297
ENSMUSG00000109228	Fam81b
ENSMUSG00000109232	Gm44577
ENSMUSG00000109238	Gm35060
ENSMUSG00000109245	Gm44860
ENSMUSG00000109249	Gm44610
ENSMUSG00000109251	E230032D23Rik
ENSMUSG00000109260	Gm30954
ENSMUSG00000109262	Gm44744
ENSMUSG00000109274	Gm45133
ENSMUSG00000109279	Gm45220
ENSMUSG00000109283	Gm44733
ENSMUSG00000109284	B230311B06Rik
ENSMUSG00000109289	Gm32111
ENSMUSG00000109290	Phgdh-ps1
ENSMUSG00000109293	Dcst2
ENSMUSG00000109297	Gm31522
ENSMUSG00000109304	Gm45112
ENSMUSG00000109313	Gm44693
ENSMUSG00000109315	Gm45037
ENSMUSG00000109323	Gm44968
ENSMUSG00000109324	Prmt1
ENSMUSG00000109333	Gm30790
ENSMUSG00000109336	Samd4b
ENSMUSG00000109344	A26c2
ENSMUSG00000109346	Gm44515
ENSMUSG00000109347	Gm45175
ENSMUSG00000109371	Gm44626
ENSMUSG00000109372	Gm19410
ENSMUSG00000109376	Olfr761
ENSMUSG00000109381	Gm44826
ENSMUSG00000109382	4930567K12Rik
ENSMUSG00000109383	Gm36584
ENSMUSG00000109388	Gm44688
ENSMUSG00000109393	Gm44936
ENSMUSG00000109398	Gm3854
ENSMUSG00000109404	Gm19963
ENSMUSG00000109407	Gm34664
ENSMUSG00000109408	A930037H05Rik
ENSMUSG00000109412	Gm44535
ENSMUSG00000109422	Gm45174
ENSMUSG00000109429	Gm45223
ENSMUSG00000109436	Gm45075
ENSMUSG00000109445	4930560O18Rik
ENSMUSG00000109449	Olfr1280
ENSMUSG00000109450	Gm39043
ENSMUSG00000109453	4930405G09Rik
ENSMUSG00000109458	Gm44889
ENSMUSG00000109468	Gm45185
ENSMUSG00000109472	Gm18943
ENSMUSG00000109482	Gm4756
ENSMUSG00000109498	Gm45222
ENSMUSG00000109506	Gm44724
ENSMUSG00000109509	Rps12-ps4
ENSMUSG00000109511	Nup62
ENSMUSG00000109527	Olfr1492-ps1
ENSMUSG00000109530	Olfr1498-ps1
ENSMUSG00000109536	9330162G02Rik
ENSMUSG00000109551	4930435N07Rik
ENSMUSG00000109552	Gm44531
ENSMUSG00000109554	A230057D06Rik
ENSMUSG00000109556	Gm38843
ENSMUSG00000109560	Gm8463
ENSMUSG00000109561	Ankrd31
ENSMUSG00000109564	Muc16
ENSMUSG00000109566	Gm31401
ENSMUSG00000109570	Gm44624
ENSMUSG00000109572	Cfap99
ENSMUSG00000109578	Gm16475
ENSMUSG00000109582	4933439N14Rik
ENSMUSG00000109583	Gm39204
ENSMUSG00000109585	Gm45358
ENSMUSG00000109586	Gm6853
ENSMUSG00000109587	Gm31105
ENSMUSG00000109594	1700047O18Rik
ENSMUSG00000109599	Gm31812
ENSMUSG00000109602	Gm31597
ENSMUSG00000109607	Gm34533
ENSMUSG00000109608	Gm45597
ENSMUSG00000109615	Gm39231
ENSMUSG00000109617	Gm7669
ENSMUSG00000109629	Gm34099
ENSMUSG00000109632	Gm31479
ENSMUSG00000109643	Gm31545
ENSMUSG00000109649	Gm45521
ENSMUSG00000109651	Gm45463
ENSMUSG00000109657	1700008N11Rik
ENSMUSG00000109667	Gm36231
ENSMUSG00000109668	Gm8342
ENSMUSG00000109675	Nxpe1-ps
ENSMUSG00000109679	Gm45342
ENSMUSG00000109688	Gm34597
ENSMUSG00000109693	Gm45483
ENSMUSG00000109695	Gm31166
ENSMUSG00000109709	Gm45290
ENSMUSG00000109714	Gm35021
ENSMUSG00000109715	Gm45606
ENSMUSG00000109716	Gm42196
ENSMUSG00000109717	Gm34368
ENSMUSG00000109722	Gm10578
ENSMUSG00000109723	Gm5347
ENSMUSG00000109728	Gm45359
ENSMUSG00000109737	Gm39566
ENSMUSG00000109739	Gm17949
ENSMUSG00000109741	Gm45455
ENSMUSG00000109745	1700018G05Rik
ENSMUSG00000109750	Hmgb1-rs17
ENSMUSG00000109754	Gm39214
ENSMUSG00000109764	Klkb1
ENSMUSG00000109769	Gm39232
ENSMUSG00000109774	Gm45602
ENSMUSG00000109776	Gm30400
ENSMUSG00000109781	Gm45509
ENSMUSG00000109793	Gm10043
ENSMUSG00000109794	Gm45571
ENSMUSG00000109803	Gm45604
ENSMUSG00000109809	Gm34066
ENSMUSG00000109813	Olfr1279
ENSMUSG00000109817	Gm10683
ENSMUSG00000109819	B930018H19Rik
ENSMUSG00000109823	Gm45388
ENSMUSG00000109825	Gm45589
ENSMUSG00000109836	Gm45884
ENSMUSG00000109838	Gm45341
ENSMUSG00000109841	E330011O21Rik
ENSMUSG00000109844	Gm31816
ENSMUSG00000109857	Gm32817
ENSMUSG00000109858	Gm45800
ENSMUSG00000109861	4930458B22Rik
ENSMUSG00000109864	Eid3
ENSMUSG00000109865	Hspa14
ENSMUSG00000109866	Gm45714
ENSMUSG00000109873	Gm45407
ENSMUSG00000109880	Gm34096
ENSMUSG00000109899	Gm6012
